1101,1,1+1111-11,1+1111-11
1101,2,(2+2222-22)/2,f{x2+2222-22}{x2}
1101,3,3!+3!+33*33,3!+3!+33t33
1101,4,4!*(√4*(4!-√(4)^(-4))-√4),4!tl(s{4}tl(4!-{s{4}}^{-4}r)-s{4}r)
1101,5,5555/5-5-5,f{x5555}{x5}-5-5
1101,6,(6+6666-66)/6,f{x6+6666-66}{x6}
1101,7,(7+7777-77)/7,f{x7+7777-77}{x7}
1101,8,(8+8888-88)/8,f{x8+8888-88}{x8}
1101,9,9*(√9+(√9)!!/((√9)!))-(√9)!,9tl(s{9}+f{xl(s{9}r)!!}{xl(s{9}r)!}r)-l(s{9}r)!
1102,1,1+1+1111-11,1+1+1111-11
1102,2,2*((2+2)!)!/22!-2,f{x2tl(2+2r)!!}{x22!}-2
1102,3,(3333-3^3)/3,f{x3333-{3}^{3}}{x3}
1102,4,4!*(√4+44)-√4,4!tl(s{4}+44r)-s{4}
1102,5,(5+5)*(5!-5!/5/5-5),l(5+5r)tl(5!-f{x5!}{x5t5}-5r)
1102,6,6!+((√√6+√√6)^6-√6-√6)/√6,6!+f{x{l(s{\!\!s{6}}+s{\!\!s{6}}r)}^{6}-s{6}-s{6}}{xs{6}}
1102,7,(7777-7-7)/7-7,f{x7777-7-7}{x7}-7
1102,8,(8888-8)/8-8,f{x8888-8}{x8}-8
1102,9,9999/9-9,f{x9999}{x9}-9
1103,1,1+1+1+1111-11,1+1+1+1111-11
1103,2,2*((2+2)!)!/22!-2/2,f{x2tl(2+2r)!!}{x22!}-f{x2}{x2}
1103,3,3!!+((√√(3!)+√√(3!))^(3!)-√(3!))/√(3!),3!!+f{x{l(s{\!\!s{3!}}+s{\!\!s{3!}}r)}^{3!}-s{3!}}{xs{3!}}
1103,4,4!*(√4+44)-4/4,4!tl(s{4}+44r)-f{x4}{x4}
1103,5,((5!+5!)*(5!-5)/5-5)/5,f{xf{xl(5!+5!r)tl(5!-5r)}{x5}-5}{x5}
1103,6,6!+((√√6+√√6)^6-√6)/√6,6!+f{x{l(s{\!\!s{6}}+s{\!\!s{6}}r)}^{6}-s{6}}{xs{6}}
1103,7,(7777-7)/7-7,f{x7777-7}{x7}-7
1103,8,8888/8-8,f{x8888}{x8}-8
1103,9,9+(9+√(9)^9)/(9+9),9+f{x9+{s{9}}^{9}}{x9+9}
1104,1,1111-(1+1+1)!-1,1111-l(1+1+1r)!-1
1104,2,2*((2+2)!)!/22!,f{x2tl(2+2r)!!}{x22!}
1104,3,3!!+3!*(3!/3)^(3!),3!!+3!t{l(f{x3!}{x3}r)}^{3!}
1104,4,4!*(√4+44),4!tl(s{4}+44r)
1104,5,(5!+5!)*(5!-5)/5/5,f{xl(5!+5!r)tl(5!-5r)}{x5t5}
1104,6,6!+(√√6+√√6)^6/√6,6!+f{x{l(s{\!\!s{6}}+s{\!\!s{6}}r)}^{6}}{xs{6}}
1104,7,7777/7-7,f{x7777}{x7}-7
1104,8,√(√8+√8)^8+88-8,{s{s{8}+s{8}}}^{8}+88-8
1104,9,(√9+9)!/(9!)-((√9)!)^√9,f{xl(s{9}+9r)!}{x9!}-{l(s{9}r)!}^{s{9}}
1105,1,1111-(1+1+1)!,1111-l(1+1+1r)!
1105,2,2/2+2*((2+2)!)!/22!,f{x2}{x2}+f{x2tl(2+2r)!!}{x22!}
1105,3,3333/3-3!,f{x3333}{x3}-3!
1105,4,(4444-4!)/4,f{x4444-4!}{x4}
1105,5,5*(5+5!+5!)-5!,5tl(5+5!+5!r)-5!
1105,6,6666/6-6,f{x6666}{x6}-6
1105,7,(7+7777)/7-7,f{x7+7777}{x7}-7
1105,8,(8+√√(√(8)^(-8)))*(8+8*(8+8)),l(8+s{\!\!s{{s{8}}^{-8}}}r)tl(8+8tl(8+8r)r)
1105,9,9999/9-(√9)!,f{x9999}{x9}-l(s{9}r)!
1106,1,1+1111-(1+1+1)!,1+1111-l(1+1+1r)!
1106,2,2+2*((2+2)!)!/22!,2+f{x2tl(2+2r)!!}{x22!}
1106,3,(3333-3!)/3-3,f{x3333-3!}{x3}-3
1106,4,√4+4!*(√4+44),s{4}+4!tl(s{4}+44r)
1106,5,5555/5-5,f{x5555}{x5}-5
1106,6,(6+6666)/6-6,f{x6+6666}{x6}-6
1106,7,(7+7)*((7+7)/7+77),l(7+7r)tl(f{x7+7}{x7}+77r)
1106,8,(8888-8)/8-√(8+8),f{x8888-8}{x8}-s{8+8}
1106,9,((√9)!/√9)^9+(√9)!*99,{l(f{xl(s{9}r)!}{xs{9}}r)}^{9}+l(s{9}r)!t99
1107,1,1111-1-1-1-1,1111-1-1-1-1
1107,2,2222/2-2-2,f{x2222}{x2}-2-2
1107,3,3!!+3!!-333,3!!+3!!-333
1107,4,4444/4-4,f{x4444}{x4}-4
1107,5,(5+5555)/5-5,f{x5+5555}{x5}-5
