151,1,1+(1+1+1)!+(1+11)^(1+1),1+l(1+1+1r)!+{l(1+11r)}^{1+1}
151,2,2*(22-2)+222/2,2tl(22-2r)+f{x222}{x2}
151,3,3!*3^3-33/3,3!t{3}^{3}-f{x33}{x3}
151,4,(4+4!+√(4!)^4)/4,f{x4+4!+{s{4!}}^{4}}{x4}
151,5,5!+55-5!/5,5!+55-f{x5!}{x5}
151,6,6/6+√(6)^6-66,f{x6}{x6}+{s{6}}^{6}-66
151,7,7+7!/(7*7-7-7),7+f{x7!}{x7t7-7-7}
151,8,8*8+88-8/8,8t8+88-f{x8}{x8}
151,9,((√9)!!+(√9)!!)/9-9,f{xl(s{9}r)!!+l(s{9}r)!!}{x9}-9
152,1,11*(1+1+1+11)-1-1,11tl(1+1+1+11r)-1-1
152,2,(2+2)!+2*√(√(2)^((2+2)!)),l(2+2r)!+2ts{{s{2}}^{l(2+2r)!}}
152,3,(3!!/3+(3!)^3)/3,f{xf{x3!!}{x3}+{3!}^{3}}{x3}
152,4,4*44-4!,4t44-4!
152,5,5!+((5+5)/5)^5,5!+{l(f{x5+5}{x5}r)}^{5}
152,6,√(6)^6-((6+6)/6)^6,{s{6}}^{6}-{l(f{x6+6}{x6}r)}^{6}
152,7,7*7+(7!+7)/7/7,7t7+f{x7!+7}{x7t7}
152,8,8*8+88,8t8+88
152,9,(√9)!!/9+9*9-9,f{xl(s{9}r)!!}{x9}+9t9-9
153,1,11*(1+1+1+11)-1,11tl(1+1+1+11r)-1
153,2,2*22+222/2-2,2t22+f{x222}{x2}-2
153,3,3!!/(3!)+33,f{x3!!}{x3!}+33
153,4,4!+(√4+4^4)/√4,4!+f{xs{4}+{4}^{4}}{xs{4}}
153,5,5+5+5!+(5!-5)/5,5+5+5!+f{x5!-5}{x5}
153,6,((6+6)!/(6!)/(6!)-6)/6,f{xf{xl(6+6r)!}{x6!t6!}-6}{x6}
153,7,77+77-7/7,77+77-f{x7}{x7}
153,8,8*8+8/8+88,8t8+f{x8}{x8}+88
153,9,9*(9+9)-9,9tl(9+9r)-9
154,1,11*(1+1+1+11),11tl(1+1+1+11r)
154,2,2*2*2*22-22,2t2t2t22-22
154,3,(3!!+3!)/(3!)+33,f{x3!!+3!}{x3!}+33
154,4,(4-√4/4)*44,l(4-f{xs{4}}{x4}r)t44
154,5,5+5+5!+5!/5,5+5+5!+f{x5!}{x5}
154,6,(6+6)!/(6!)/(6!)/6,f{xl(6+6r)!}{x6!t6!t6}
154,7,77+77,77+77
154,8,√√(8+8)+8*8+88,s{\!\!s{8+8}}+8t8+88
154,9,((√9)!!+(√9)!!)/9-(√9)!,f{xl(s{9}r)!!+l(s{9}r)!!}{x9}-l(s{9}r)!
155,1,11+(1+11)^(1+1),11+{l(1+11r)}^{1+1}
155,2,2*22+222/2,2t22+f{x222}{x2}
155,3,(3!!+(3!)^3-3!)/(3!),f{x3!!+{3!}^{3}-3!}{x3!}
155,4,(√(4!)^4+44)/4,f{x{s{4!}}^{4}+44}{x4}
155,5,5*55-5!,5t55-5!
155,6,(6!+√(6)^6-6)/6,f{x6!+{s{6}}^{6}-6}{x6}
155,7,7/7+77+77,f{x7}{x7}+77+77
155,8,8*8+√(8+8/8)+88,8t8+s{8+f{x8}{x8}}+88
155,9,9!/((√9)!!)/9+99,f{x9!}{xl(s{9}r)!!t9}+99
156,1,(1+1+11)!/(11!),f{xl(1+1+11r)!}{x11!}
156,2,(2+(2+2)!)*(2+2+2),l(2+l(2+2r)!r)tl(2+2+2r)
156,3,3!*3^3-3!,3!t{3}^{3}-3!
156,4,4!*(√4+4!)/4,f{x4!tl(s{4}+4!r)}{x4}
156,5,(5^5-5)/(5*5-5),f{x{5}^{5}-5}{x5t5-5}
156,6,(6!+√(6)^6)/6,f{x6!+{s{6}}^{6}}{x6}
156,7,(7+7)/7+77+77,f{x7+7}{x7}+77+77
156,8,√(8+8)+8*8+88,s{8+8}+8t8+88
156,9,9*(9+9)-(√9)!,9tl(9+9r)-l(s{9}r)!
157,1,1+(1+1+11)!/(11!),1+f{xl(1+1+11r)!}{x11!}
157,2,2+2*22+222/2,2+2t22+f{x222}{x2}
157,3,3!*3!!/(3^3)-3,f{x3!t3!!}{x{3}^{3}}-3
157,4,(4+4!*(√4+4!))/4,f{x4+4!tl(s{4}+4!r)}{x4}
157,5,5+5!+((5+5)/5)^5,5+5!+{l(f{x5+5}{x5}r)}^{5}
157,6,(6+6!+√(6)^6)/6,f{x6+6!+{s{6}}^{6}}{x6}
157,7,77+7!/(77-7-7),77+f{x7!}{x77-7-7}
157,8,(8!/(8+8)-8)/(8+8),f{xf{x8!}{x8+8}-8}{x8+8}
157,9,((√9)!!+(√9)!!)/9-√9,f{xl(s{9}r)!!+l(s{9}r)!!}{x9}-s{9}
158,1,(1+1+11)^(1+1)-11,{l(1+1+11r)}^{1+1}-11
158,2,222-√(√(2)^((2+2)!)),222-s{{s{2}}^{l(2+2r)!}}
158,3,((3!!+3!!)/3-3!)/3,f{xf{x3!!+3!!}{x3}-3!}{x3}
158,4,4*(44-4)-√4,4tl(44-4r)-s{4}
158,5,5!+(5!+5!)/5-5-5,5!+f{x5!+5!}{x5}-5-5
158,6,(6+6+6!+√(6)^6)/6,f{x6+6+6!+{s{6}}^{6}}{x6}
158,7,7*(7+7+7)+77/7,7tl(7+7+7r)+f{x77}{x7}
158,8,(8+8!/(8+8))/(8+8),f{x8+f{x8!}{x8+8}}{x8+8}
158,9,(√9)!!/9+9*9-√9,f{xl(s{9}r)!!}{x9}+9t9-s{9}
159,1,1+(1+1+11)^(1+1)-11,1+{l(1+1+11r)}^{1+1}-11
159,2,2*(2+2)!+222/2,2tl(2+2r)!+f{x222}{x2}
