1251,1,1+(1+1)*(1+(1+1+1+1)!)^(1+1),1+l(1+1r)t{l(1+l(1+1+1+1r)!r)}^{1+1}
1251,2,(2+(2+2*(2+2)!)^2)/2,f{x2+{l(2+2tl(2+2r)!r)}^{2}}{x2}
1251,3,3!*((3!)^3-3)-3^3,3!tl({3!}^{3}-3r)-{3}^{3}
1251,4,4!*(4+√4*(4!+√4^(-4))),4!tl(4+s{4}tl(4!+{s{4}}^{-4}r)r)
1251,5,(5+5^5+5^5)/5,f{x5+{5}^{5}+{5}^{5}}{x5}
1251,6,(6!+6!/6+6666)/6,f{x6!+f{x6!}{x6}+6666}{x6}
1251,7,(7!-7)/7+7*77-7,f{x7!-7}{x7}+7t77-7
1251,8,(8+√(8+√√(8+8))^8)/8,f{x8+{s{8+s{\!\!s{8+8}}}}^{8}}{x8}
1251,9,9+(√9)!*(((√9)!)^√9-9),9+l(s{9}r)!tl({l(s{9}r)!}^{s{9}}-9r)
1252,1,11*(1+1+1+111)-1-1,11tl(1+1+1+111r)-1-1
1252,2,2+(√2+√2*(2+2)!)^2,2+{l(s{2}+s{2}tl(2+2r)!r)}^{2}
1252,3,(3!/3)^(3!)+3!*3!*33,{l(f{x3!}{x3}r)}^{3!}+3!t3!t33
1252,4,(4!/4)^4-44,{l(f{x4!}{x4}r)}^{4}-44
1252,5,(√√√√√5^5!+√√5/√5)*(√√5+√√5),f{x5+5+{5}^{5}+{5}^{5}}{x5}
1252,6,6*(√6^6-6)-(6+6)/6-6,6tl({s{6}}^{6}-6r)-f{x6+6}{x6}-6
1252,7,7!/7+7*77-7,f{x7!}{x7}+7t77-7
1252,8,(8!+8!)/8/8-8,f{x8!+8!}{x8t8}-8
1252,9,(√9)!!+(9!+9!/(9+9))/((√9)!!),l(s{9}r)!!+f{x9!+f{x9!}{x9+9}}{xl(s{9}r)!!}
1253,1,11*(1+1+1+111)-1,11tl(1+1+1+111r)-1
1253,2,2+(2+(2+2*(2+2)!)^2)/2,2+f{x2+{l(2+2tl(2+2r)!r)}^{2}}{x2}
1253,3,((3!!/(3!)-3!)*33-3)/3,f{xl(f{x3!!}{x3!}-3!r)t33-3}{x3}
1253,4,(((4!+4)/4)!-4!-4)/4,f{xl(f{x4!+4}{x4}r)!-4!-4}{x4}
1253,5,5+(5+5)*(5!+5!/5/5),5+l(5+5r)tl(5!+f{x5!}{x5t5}r)
1253,6,6*(√6^6-6)-6/6-6,6tl({s{6}}^{6}-6r)-f{x6}{x6}-6
1253,7,7!/(77/7-7)-7,f{x7!}{xf{x77}{x7}-7}-7
1253,8,(8+(8!+8!)/8)/8-8,f{x8+f{x8!+8!}{x8}}{x8}-8
1253,9,((9!/9-9)/9-(√9)!!)/√9,f{xf{xf{x9!}{x9}-9}{x9}-l(s{9}r)!!}{xs{9}}
1254,1,11*(1+1+1+111),11tl(1+1+1+111r)
1254,2,2*(2+(2/2+(2+2)!)^2),2tl(2+{l(f{x2}{x2}+l(2+2r)!r)}^{2}r)
1254,3,3!*((3!)^3-3!)-3!,3!tl({3!}^{3}-3!r)-3!
1254,4,(((4!+4)/4)!-4!)/4,f{xl(f{x4!+4}{x4}r)!-4!}{x4}
1254,5,((5!-5)*55-55)/5,f{xl(5!-5r)t55-55}{x5}
